Symbol,B3B,B4B,B5B,B6B,B8B,B9B
PLCE1-AS1,5.259809845,6.199745754,5.840430671,5.328140484,5.49939134,5.457526155
PLCE1-AS2,5.96408063,7.108348665,6.448660037,6.76885283,6.715018205,6.192062729
PLCG1,12.72929364,12.58029177,12.70196056,12.65277152,12.45201405,12.71133042
PLCG1-AS1,6.449496647,6.330405368,6.278017454,6.676613676,6.144951305,5.876104227
PLCG2,12.88133497,13.17704133,13.02138208,13.01074078,13.18858867,12.69012157
PLCH1,9.28849481,10.21032733,9.549608008,9.066700762,9.430498149,9.32631293
PLCH2,13.14348861,11.8392921,13.06324979,12.50891372,11.79120424,12.95694884
PLCL1,12.62834166,12.60505887,12.47801368,12.67709914,12.58959258,12.78098803
PLCL2,11.5669909,11.51710605,11.2405497,11.57183515,11.15191271,11.44375093
PLCXD2,7.577238812,7.862239637,7.780710541,7.429369423,7.7648645,7.530310427
PLCXD3,10.76000972,10.85404043,10.81112147,10.16723348,10.53718288,10.31577682
PLCZ1,7.164561995,7.007772062,6.642380495,6.563131101,6.795336864,6.34809127
PLD1,11.51484131,11.55988381,11.45173103,11.64773746,11.26313941,11.40899446
PLD2,10.4582623,10.16154329,10.29771449,10.08396606,10.01272573,10.11102203
PLD3,12.55170076,12.33089031,12.66799425,12.59429515,12.4261309,12.65277152
PLD4,7.151973331,6.874611171,7.184952761,7.384126979,7.315727077,6.760498047
PLD5,6.283133255,6.199745754,6.094244821,6.330827143,5.974478588,5.654457476
PLD6,8.961808937,8.8479905,9.008923586,9.087783892,8.706962858,8.916540237
PLEC,14.96961898,14.38698503,14.92397961,14.75630371,14.24678443,15.1319202
PLEK,7.962303001,7.568403277,8.186956206,7.868673395,8.127524996,7.319528287
PLEK2,7.56776338,7.568403277,7.434048147,7.972375319,7.556536568,7.845272881
PLEKHA1,11.52737287,11.79724128,11.25229135,11.55924359,11.22201943,11.48789945
PLEKHA2,11.84754533,11.87836499,11.81131943,11.92107293,11.8392921,12.09784704
PLEKHA3,9.802283913,9.851512318,9.813178704,10.04063802,9.867855607,9.92499335
PLEKHA4,9.741309091,9.138550901,9.342819789,9.532627401,9.537219183,9.704467008
PLEKHA5,13.04810274,13.41141437,12.89972628,12.76324632,12.77697749,12.69722999
PLEKHA6,13.8692799,13.86009234,13.97020446,14.1060468,13.19296457,14.01616057
PLEKHA7,13.79301197,13.58214429,13.31082187,13.08810322,13.2934871,13.44078355
PLEKHA8,10.98712906,11.15253224,11.08194174,10.79793778,11.00023869,10.93124904
PLEKHA8P1,5.916543851,6.269634948,5.811776068,6.358372969,6.214903008,6.029562724
PLEKHB1,9.522669988,9.305154153,9.681235536,9.719833705,9.356772158,9.757226583
PLEKHB2,13.42586437,13.60724629,13.5681581,13.67975204,13.44223445,13.61053798
PLEKHD1,7.140451968,8.081698983,9.34494666,7.335755195,7.593875239,7.600096934
PLEKHF1,7.205619304,6.794115012,7.220254847,7.501373438,7.948139111,7.481172154
PLEKHF2,10.38116566,10.65470916,10.17409959,10.61865823,10.32324673,10.31074315
PLEKHG1,11.04027109,11.01659441,10.75374969,11.01986446,11.4326961,11.22189376
PLEKHG2,11.15402373,10.60781539,11.13649405,11.10531468,10.56636145,10.80297495
PLEKHG3,13.12568791,12.65994664,13.03964418,13.06129591,12.76537451,13.10397283
PLEKHG4,9.568010573,8.836246464,9.024921934,8.642114953,8.408870158,8.870856812
PLEKHG4B,7.861856401,7.801382215,8.165330609,7.776146346,7.958655292,8.985189907
PLEKHG5,11.21858925,10.44003872,11.04393575,10.52963301,10.29640722,10.67239295
PLEKHG6,8.808088915,8.266202577,9.360392088,9.049912535,8.800894657,8.926388072
PLEKHG7,5.259809845,5.961152606,5.566564234,6.088228456,5.852810067,5.916543851
PLEKHH1,11.45851767,11.42177666,11.51747619,11.41217146,11.29176601,11.80274842
PLEKHH2,10.85612091,10.87363483,10.76931353,11.21802407,11.51296574,11.25772233
PLEKHH3,10.87596079,10.05549179,11.02998285,10.63931553,10.44472864,10.63014296
PLEKHJ1,11.3030401,10.94637709,11.45886537,11.30832842,12.0686835,11.18062516
PLEKHM1,8.881767673,8.859715654,9.051208188,8.845748585,8.984241792,8.798573102
PLEKHM1P1,10.89424967,10.75828105,10.88740289,10.56892393,10.60911357,10.8836982
PLEKHM2,12.12606762,11.76486047,12.11436144,11.91330498,12.02277,12.00171016
PLEKHM3,11.24968992,11.68492235,11.44495035,11.15954623,11.66186525,11.17927382
PLEKHN1,6.584094752,6.448660037,6.663742294,6.358372969,5.827342876,7.468240532
PLEKHO1,9.697173874,9.320466775,9.783439632,9.725083718,10.12098794,9.143930461
PLEKHO2,10.55866689,10.24059674,10.78713819,10.56892393,10.37452446,10.22621156
PLET1,6.194528897,6.606380585,5.948104791,6.033301252,5.974478588,6.087031264
PLG,14.92397961,15.64885183,15.44280356,15.53601695,14.74255347,15.22917004
PLGRKT,8.798495959,8.871555182,8.728951752,8.912786853,9.159551502,8.82845453
PLIN1,7.164561995,8.956362369,7.624866217,6.840838682,10.11428092,10.17154484
PLIN2,14.10300429,12.17015069,12.43265984,12.51811597,12.75919412,12.05479284
PLIN3,10.55262139,10.03833281,10.42943733,10.3218011,10.54758282,10.34077053
PLIN4,10.81230967,11.07210533,10.71406785,10.56892393,11.33541723,11.94630368
PLIN5,11.28773693,11.29176601,11.27858837,11.11690302,10.88840879,11.25298369
PLK1,7.517586498,7.095132222,7.58944739,7.645756355,7.394047594,7.359525475
PLK2,9.770595352,9.048807185,8.927069485,9.578353353,9.384426355,9.459634181
PLK3,8.915561249,8.033354824,8.739775195,8.821198278,8.572181881,8.749989958
PLK4,5.96408063,5.70189657,5.899841538,5.393682728,5.946140458,5.989383206
PLLP,10.86190217,11.28980359,11.19461129,11.08973196,11.48742428,11.18062516
PLN,7.517586498,7.568403277,7.370283498,7.795608657,7.202625859,7.335502001
PLOD1,12.98142659,13.11033356,13.29784006,12.7957215,12.71425165,12.65480929
PLOD2,9.962393518,10.03279665,9.705641282,10.21929513,10.14337323,10.44784555
PLOD3,11.26574665,11.13431462,11.54284164,11.35520875,10.84060219,11.42744081
PLP1,5.691598713,5.74391885,4.956616434,4.938253861,5.885422472,5.19547185
PLP2,9.233889813,8.518700086,8.471072763,8.885655098,9.147119613,8.755446239
PLPP1,11.04877815,10.86176701,11.30064563,11.73695344,11.13825174,10.95317767
PLPP2,8.423018981,6.269634948,8.241839846,8.100907613,6.981337828,6.90446026
PLPP3,12.76934908,13.07220422,12.88506045,13.06569784,12.38692221,12.77846507
PLPP4,9.400316297,9.30776734,9.500556906,9.25719199,9.207359755,9.246700026
PLPP5,10.41410227,10.23868217,10.41332587,10.55651058,10.4532281,10.54331815
PLPP6,9.20980526,9.079913008,9.072794552,9.264659469,9.201688709,9.28947145
PLPP7,8.707399424,8.081698983,8.803622819,8.575231728,8.701972725,8.525699583
PLPPR1,11.06596279,11.45921167,11.39028044,11.49546556,11.33297217,11.17797809
PLPPR2,10.05899565,9.715385084,10.07738084,9.918592363,9.41288097,10.0744191
PLPPR3,6.527662872,5.791916165,6.521773379,6.11399446,5.916543851,6.623160835
PLPPR4,7.013702751,7.682220962,7.069170672,8.267052538,6.970204271,6.319137903
PLRG1,10.65323279,10.76142936,10.48376507,10.65029059,10.48562176,10.71889762
PLS1,10.32667661,10.84575193,10.29584074,10.42279794,9.724456643,10.56695162
PLS3,11.97130983,12.19450953,11.73104323,12.08279163,11.75934017,12.00387377
PLS3-AS1,7.164561995,7.534023718,7.147689357,7.281083253,6.813778603,7.063648934
PLSCR1,10.30438651,10.60781539,10.22087329,10.66520754,10.50295346,10.66814034
PLSCR2,6.121047189,6.100210495,6.02343994,5.569897532,6.090474853,6.423059221
PLSCR4,10.4255152,10.67539971,10.36363109,10.70016793,10.32733293,10.27872448
PLTP,11.13037051,10.66088088,10.94913203,10.86967261,11.09833196,10.62670724
PLVAP,11.54489268,11.52701224,11.72854753,11.77685001,11.11601538,12.00701808
PLXDC1,9.669004353,9.413913864,9.789868365,8.926907361,9.506434005,9.304347672
PLXDC2,13.00451879,13.0940164,12.97076702,13.01836201,12.84794939,12.81077813
PLXNA1,11.88467872,11.43341809,11.79201777,11.76918197,11.60744093,11.95685836
PLXNA2,12.01226458,12.01575813,11.94735826,11.98864598,12.1197082,12.33651103
PLXNA3,10.44730037,10.63595422,10.3372002,10.66520754,10.26797343,10.31577682
PLXNA4,9.41034361,9.7449929,9.342819789,8.605010587,10.1067821,9.28947145
PLXNB1,14.75630371,14.41615841,14.66020862,14.48885703,14.13957504,14.74255347
PLXNB2,15.37601713,14.89184773,15.35971531,15.26589204,14.81399423,15.40166813
PLXNB3,8.372797243,7.833517829,8.888300912,8.252273458,6.93034272,7.947994349
PLXNC1,9.960687073,10.29150694,10.32655854,9.934921995,10.38208798,10.06577254
PLXND1,13.02923297,12.72499457,13.3091088,13.09271638,12.77293954,13.07993408
PM20D1,11.30900402,11.18754795,9.931808431,10.55020627,11.03129997,10.47086966
PM20D2,9.93649383,9.913972215,9.903472147,9.952065407,9.882261592,10.14291311
PMEL,7.818784003,7.910586425,7.792244998,7.924686851,8.104373013,7.855322065
PMEPA1,10.78170868,10.89816556,11.14766822,10.75081998,11.0245759,10.58489551
PMF1,10.0364936,10.05549179,9.949929035,9.857491509,10.10307917,9.772105586
PMFBP1,7.226183555,7.619298819,7.647700537,6.85885335,6.795336864,6.214903008
PML,11.66309997,11.31491985,11.56106361,11.51644952,11.14474995,11.58776123
PMM1,11.64528567,11.62964238,11.60901356,11.34410906,12.11788105,11.40669437
PMM2,10.68489753,10.86010267,10.68811059,10.54661041,10.62364048,10.6775325
PMP22,9.749736558,9.30173825,9.525266126,9.369837161,9.367781645,9.564184689
PMPCA,11.39922375,11.35655161,11.42020221,11.39043371,11.46525306,11.35603615
PMPCB,11.21291532,11.19671244,10.9796237,11.30217038,11.0807159,11.30811855
PMS1,8.92943784,9.038682415,8.65116815,9.129716744,8.924197596,9.115148671
PMS2,10.8434285,11.04623001,10.83790063,10.74100555,10.67691857,10.96563633
PMS2CL,7.984808276,8.464487385,8.301693924,7.972375319,8.408870158,8.353408738
PMS2P1,8.909432553,9.382100763,9.295428872,9.112279517,9.180509731,8.780872347
PMS2P3,9.741309091,9.983086041,9.851915163,9.875045349,9.669966707,9.734544393
PMS2P4,9.355591508,10.29886713,9.896505062,9.749348031,9.395215078,9.667115885
PMS2P5,8.257040027,8.52675384,8.170939514,8.267052538,8.104373013,8.323395138
PMS2P9,8.233569408,8.649758224,8.407158486,7.90825834,7.719031408,7.491997379
PMVK,11.18141795,11.18996412,11.34521248,11.23329184,12.02239135,11.24689392
PNISR,12.55770344,12.85809387,12.43105342,12.58679828,12.47357769,12.67217431
PNKD,12.44532705,12.02277,12.26509899,12.61422386,12.26187171,12.3428594
PNKP,11.42262372,11.13118234,11.41293056,11.04564533,11.04500712,11.20955499
PNLDC1,4.677376495,5.929400076,6.02343994,5.686501297,5.324094809,5.494251537
PNMA1,11.21291532,11.00352239,11.13825174,11.367449,10.97751556,11.03354523
PNMA2,9.038902242,9.07650949,8.57117337,9.07049747,8.748513574,8.947949175
PNMA3,9.360776209,8.570790636,9.0305145,9.380420929,8.765212471,9.220827216
PNMA6A,7.56776338,7.382723758,7.736945827,7.138947609,7.579380625,7.211369594
PNMAL1,9.551217331,9.526383177,9.697075867,9.685780498,9.135503673,9.827328637
PNMAL2,7.938598268,7.291088055,7.862620303,7.850392594,7.7379678,7.871806453
PNN,11.03622222,11.10836594,10.63034945,11.2494028,10.47040435,11.29272851
PNO1,9.348233707,9.234948494,9.360392088,9.639685347,9.147119613,9.312693948
PNOC,4.351313741,4.249633924,5.292908511,4.282652753,4.621433705,4.608249468
PNP,12.51477667,12.59931425,12.58256711,12.96572021,12.87408171,12.73336248
PNPLA1,9.756151499,10.21538604,9.765905371,9.01414988,9.542990741,9.657031638
PNPLA2,12.09255822,11.90019098,12.07737038,11.97130983,12.10052085,12.3964878
PNPLA3,11.53693341,11.38436285,12.18061967,11.82675905,11.50688805,11.68054423
PNPLA4,10.35168781,10.47893495,10.49101344,11.02582843,10.87102897,10.39599159
PNPLA6,12.61971423,12.31602144,12.53718289,12.4702642,12.2814064,12.62393769
PNPLA7,10.66856152,10.72438202,10.57364054,10.87196017,10.1626688,10.76533817
PNPLA8,10.14200014,10.32922941,10.05194163,10.4643848,10.18414447,10.28985423
PNPO,12.9963372,13.22754813,13.32813638,13.28263389,13.07324704,13.29784006
PNPT1,10.22817195,10.37372846,10.03833281,10.40546925,9.921873982,10.2448188
PNRC1,12.22137693,12.21947056,11.96814625,12.00754819,12.43902877,12.27959973
PNRC2,9.640930967,9.569615591,9.112992982,9.417652433,9.469503758,9.686103474
POC1A,7.315853674,7.171033382,7.546073412,7.396794166,7.69872378,7.390151509
POC1B,9.10670308,9.338673431,9.063763336,9.602413905,9.709138171,9.430498149
POC5,7.840890328,8.548796243,7.894393109,8.319532326,8.218787954,8.100558279
PODN,8.599388248,8.322578844,8.439818747,6.840838682,8.03125857,8.916540237
PODNL1,6.826650224,6.874611171,6.703449004,6.513865283,5.852810067,6.55748467
PODXL,14.51674815,14.76290442,14.61163379,15.31666274,14.93371402,14.53789961
PODXL2,9.256210287,9.243833375,9.307497077,9.553715855,9.745544541,9.312693948
POF1B,6.166620386,6.330405368,5.247727851,6.169505255,6.293544768,7.553485569
POFUT1,11.87836499,11.8597346,11.93308098,11.77422167,11.81613836,11.83711918
POFUT2,11.41217146,11.35041481,11.31004736,11.0684397,10.88038235,11.20054064
POGK,11.87455314,11.70478003,11.82096732,11.88426552,11.88963032,11.86324129
POGLUT1,9.044478075,9.400095621,9.213749205,9.317351015,9.132410438,9.154217116
POGZ,12.89044167,13.00926626,12.87974934,12.81707406,12.86229689,12.94414128
POLA1,9.758756307,10.259509,9.892754752,9.834246253,9.913761261,9.942957452
POLA2,9.098967179,9.41034361,9.493707665,9.522669988,9.563232447,9.34937846
POLB,8.570982003,8.45439662,8.397105374,8.71744396,8.549350212,8.439920742
POLD1,9.58278538,9.395428064,9.731275762,9.61564273,9.395215078,9.632953827
POLD2,11.82813361,11.42262372,11.62756721,11.4625135,12.1608694,11.58178759
POLD3,11.31667275,11.48372994,11.60292649,11.54032547,11.26100271,11.22779931
POLD4,11.27290901,11.29099932,11.52584918,11.35674566,11.86451606,11.3359588
POLDIP2,13.12245036,13.03800216,13.17598174,13.05426505,13.51001356,13.18391081
POLDIP3,12.31860857,12.35008297,12.43598691,12.19390754,12.36650667,12.2312785
POLE,11.14631038,11.19536717,11.29802838,10.98616034,11.20788538,11.25009552
POLE2,6.283133255,6.713575283,6.820246017,7.050307589,6.514524201,6.74232453
POLE3,9.715949211,9.625747642,9.634681087,9.912391062,9.764898205,9.753965666
POLE4,9.466267791,9.556231786,9.70335405,9.451415441,10.15166839,8.897167865
POLG,11.636892,11.56375468,11.70143195,11.62547341,11.62226421,11.75862999
POLG2,8.476190653,8.864027996,8.782363384,8.642114953,8.673128361,8.80911763
POLH,11.05149762,11.12075956,11.08349919,10.9604071,11.12124042,11.31410081
POLI,10.46880543,10.86500319,10.3290848,10.64212136,10.58693433,10.57783821
POLK,10.70716136,11.08455626,10.66722914,10.95193827,10.76343391,10.88158828
POLL,11.22111291,11.08390176,11.35348892,11.04893422,11.33651586,11.10333855
POLM,11.10633112,10.85696014,11.12716719,11.03993564,10.98474032,11.22588653
POLN,7.922324877,8.337844235,7.949530205,8.139820236,8.367761146,7.680103926
POLQ,5.984141544,5.866232897,5.197860419,5.751739612,5.414302024,5.688047897
POLR1A,12.30243946,12.33673057,12.29277672,12.14093083,12.02964715,12.30078772
POLR1B,10.91736131,11.11952774,10.9580861,11.00771678,10.91710116,11.09897189
POLR1C,10.05114029,9.889915216,10.03322801,9.982554921,10.04603091,9.951931518
POLR1D,10.95991492,10.90224783,10.80777021,10.88090477,11.19476806,10.93204059
POLR1E,9.087490092,9.382100763,9.241363824,8.966296275,9.490715116,9.330223424
POLR2A,13.8007284,13.75767448,13.98190011,13.84606375,13.32562268,13.91295651
POLR2B,11.82376548,12.05602748,11.67144459,11.84469374,11.72402494,11.83428555
POLR2C,11.87367212,11.99192885,11.90383178,11.88786662,12.16331558,11.89183129
POLR2D,10.08694896,10.27834534,10.12462673,9.99964158,10.05982762,10.04079098
POLR2E,12.51417175,12.07587216,12.45738761,12.33463223,12.77212461,12.40597902
POLR2F,10.14200014,10.16723348,10.20482157,9.946522082,10.64073482,10.09792622
POLR2G,10.38571381,10.2448188,10.22453441,10.13452648,10.56733489,10.18812994
POLR2H,11.18348363,10.89977415,11.34073807,11.07184125,11.28633492,11.01895043
POLR2I,9.441154351,9.234948494,9.472935722,9.383249929,9.762501454,9.38129726
POLR2J,9.716922863,9.338673431,9.787744877,9.660811819,10.16964275,9.697720582
POLR2J2,3.910498147,6.925836633,5.197860419,5.393682728,6.696966592,5.568080456
POLR2J3,7.99577382,8.931293612,9.440604587,8.966296275,9.274544594,9.215234988
POLR2J4,10.24048464,10.42884502,10.50447622,10.15732746,10.10076393,10.32869567
POLR2K,9.6188214,9.870649975,9.432441723,9.796636762,10.08797433,9.629532524
POLR2L,11.47550444,10.97121861,11.1880953,11.43309732,11.95260359,11.17240892
POLR2M,6.619344412,6.357929974,6.789486882,6.918402055,6.795336864,7.017875979
POLR3A,11.54435333,11.73717537,11.60795743,11.46050215,11.57054971,11.65470919
POLR3B,10.23071157,10.43284549,10.15773492,10.11320921,10.24037255,10.34534546
POLR3C,10.32208426,10.55116117,10.40994124,10.39869207,10.4264563,10.31577682
POLR3D,9.776273517,9.926730577,9.985069941,9.853138188,9.702318377,9.847871338
POLR3E,11.09150709,11.12295655,11.1313277,11.05454993,10.98474032,11.14766822
POLR3F,8.547171731,8.931293612,8.60765533,9.10670308,8.609054836,8.823181537
POLR3GL,9.073383,9.07650949,8.998723565,8.950568346,9.23233161,8.911896287
POLR3H,11.57507875,11.39620075,11.64497027,11.32069048,11.61116304,11.39012716
POLR3K,8.321555435,8.215070247,8.301693924,8.596778006,8.924197596,8.346245561
POLRMT,11.93694571,11.75970319,12.05658048,12.0001327,11.75078267,12.03733896
POM121,12.20648727,12.01575813,12.20512634,12.19094333,11.56827512,12.15179313
POM121C,11.8946557,11.74880097,11.86898976,11.87998709,11.14611357,11.8493221
POM121L10P,7.687826534,7.382723758,7.764292584,8.675341198,7.06350449,8.138645093
POM121L1P,6.815355774,7.508107069,6.04323356,7.924686851,6.090474853,7.165598761
POM121L9P,7.10500706,6.666443994,6.260742129,5.94893161,6.555862688,7.56153342
POMGNT1,12.57922784,12.59429515,12.71708708,12.53269754,12.73967102,12.69357918
POMGNT2,10.27571854,10.01909325,10.44031694,10.11827234,10.57823636,10.22899632
POMK,9.552926172,9.282843933,9.649736376,9.167280332,9.532338988,9.438799524
POMP,9.825209013,9.761990539,9.559454534,10.19666744,10.03746336,9.822377297
POMT1,11.42356269,11.39880743,11.44009316,11.41821744,11.11103297,11.42604449
POMT2,11.02073745,10.77305547,10.9516736,10.77756653,10.82040761,10.89326604
POMZP3,9.243833375,8.115316018,8.837172895,8.333700735,8.885409473,9.208591095
PON2,10.2344517,10.06457472,10.01445766,10.60251907,10.25967166,10.4874914
PON3,6.9604928,5.65949343,7.220254847,7.812081629,7.328451887,7.107456165
POP1,9.862804525,10.00484329,10.03833281,9.831283139,9.643435528,9.736478667
POP4,9.776273517,9.881116241,9.892754752,9.884169456,10.03010013,9.853854022
POP5,10.07849901,10.03031411,10.1032079,9.950364959,10.407299,9.918190646
POP7,9.357688482,9.024060494,9.542990741,9.268379857,10.10307917,9.282843933
POPDC2,7.633520793,7.760278445,8.046720149,8.154563123,7.926787197,7.761290875
POR,12.77212461,12.59795587,12.86648766,12.7994674,12.5334854,12.79211636
PORCN,9.185341539,9.048807185,9.34494666,9.066700762,9.139439082,9.170402311
POSTN,11.14927071,9.671472467,10.45666235,12.06135109,9.349698522,9.741309091
POT1,9.123046591,9.382100763,8.981599923,9.251528355,8.991855251,9.334356122
POTEF,0.397763887,1.989117181,0.421760249,0.426559521,1.387928501,2.462954459
POU2AF1,6.449496647,5.65949343,4.57293207,6.451527845,6.165721677,6.029562724
POU2F1,11.52012425,11.62018955,11.5280766,11.47856473,11.63373741,11.36677143
POU2F2,7.812563983,7.049045582,7.675768286,7.323498146,7.119282741,7.225765861
POU2F3,7.151973331,5.584042184,5.684145064,5.455089573,4.915226356,6.74232453
POU3F3,12.3387538,12.03018636,12.17673254,12.37888247,12.21039549,12.89330977
POU3F4,5.87001348,4.915226356,6.114950358,5.893884746,5.279059549,5.952830309
POU5F1,1.365201229,5.584042184,6.469627561,6.033301252,5.053473161,6.783279356
POU5F1P4,7.778128241,7.894006599,7.949530205,7.787386583,7.593875239,7.761290875
POU5F1P5,7.140451968,7.350341069,7.532526838,7.313045945,7.579380625,7.225765861
POU5F2,7.533911811,7.437881034,7.810284556,7.614840695,7.7648645,7.454390585
POU6F1,10.06677151,9.937518413,10.15686961,9.922672904,9.770018307,10.24250527
PP14571,6.014428103,5.65949343,6.211589163,5.920928901,4.428714542,5.611796965
PP7080,12.917549,13.03451366,13.00282948,13.19648046,12.7882223,13.38762035
PPA1,10.88969988,11.24486779,10.79081423,11.13167432,11.29055294,11.16153959
PPA2,11.12037972,11.00292217,10.81230967,11.1227569,11.2472295,10.99182946
PPAN,7.910119701,7.142388036,7.756335998,7.371565861,7.34121644,7.319528287
