Symbol,N2A,N3A,N5B,N6B,N7B,N8B,N10B,N12B,N13B
TOMM5,9.637751002,10.02505903,9.901909523,9.94632653,9.950492256,9.78456965,9.979742711,10.07720407,9.96372657
TOMM6,10.86376338,10.98156192,10.85314075,10.84905939,10.90405674,10.94218956,10.84309753,10.92481609,10.86896035
TOMM7,10.96373215,11.28807757,11.17627793,11.1397327,11.09867433,10.93335449,10.71213684,10.97683609,10.75545605
TOMM70,12.06914269,12.27630043,12.11363097,12.11634682,12.15137748,12.19908586,11.83367814,12.13637861,11.98090284
TONSL,8.797631024,8.749834075,8.691771111,8.892731428,8.810407217,9.208591095,8.707399424,9.047577827,8.882300272
TOP1,11.63953294,11.66132758,11.86346155,11.6119692,11.54989292,11.56490627,11.70958018,11.62600894,12.03553601
TOP1MT,9.912962448,9.884489458,9.778082073,10.02634628,10.12745108,9.858514295,10.09895602,10.32153175,9.777439404
TOP1P1,8.917774485,8.99126497,8.647826552,8.826567614,8.928943863,8.799533789,7.481172154,7.983055666,7.86829855
TOP2A,6.367154478,5.533647861,6.025026039,5.80223584,7.082916514,6.064624156,7.504284917,8.078754307,6.108030707
TOP2B,12.47831446,12.54002255,12.33619333,12.42878616,12.39059373,12.43342952,12.08856833,12.23469497,12.41310044
TOP3A,10.93072647,11.10666612,10.90366063,10.92631949,10.93689426,11.01611204,10.9796237,10.90869608,10.76522923
TOP3B,10.27759404,10.24553341,10.10086089,10.30234794,9.984478145,10.34983546,10.36176356,10.32469319,10.12758199
TOPBP1,10.34212509,10.48869224,10.29100367,10.27269025,10.38605101,10.22343666,10.14857411,10.09845812,10.3705703
TOPORS,10.51801909,10.52722659,10.50321431,10.48037394,10.42024209,10.3214119,10.10568662,10.38208798,10.47602548
TOPORS-AS1,7.423864801,7.727277251,7.429369423,7.598694214,7.619208492,7.544178867,7.908337731,7.44407911,8.0561679
TOR1A,10.31577682,10.54633024,10.43584956,10.41845511,10.48727935,10.1626688,10.45465693,10.42465467,10.3442602
TOR1AIP1,11.69252863,11.78947403,11.7049218,11.55300069,11.61248592,11.56632026,11.53654521,11.58516204,11.67489089
TOR1AIP2,12.68919037,12.70368265,12.61592427,12.51660604,12.57259374,12.57391354,12.60404492,12.47390726,12.62193751
TOR1B,9.896202224,10.31786311,10.06120924,9.961613507,10.17042237,9.982776336,10.06002484,9.96122587,10.05194163
TOR2A,8.676031697,8.552242072,8.924696233,8.93018956,8.677716047,8.672788099,8.938241388,8.804480964,8.832312203
TOR3A,9.979742711,10.14181636,9.84041104,9.905991176,10.01080247,10.06960373,10.09729195,10.19071153,10.10734415
TOR4A,9.125393634,8.614610507,9.324579325,8.943677637,9.507648282,9.356393992,9.217316416,9.044087774,9.30173825
TOX,8.624383888,9.320565187,8.036086519,9.417132056,8.176071059,8.73102958,8.153619435,8.113360581,8.963090157
TOX2,7.904122901,7.56133438,7.860263131,7.483045555,7.385059292,7.285968862,8.092211294,7.687826534,7.674616563
TOX3,10.56907591,10.84766912,10.78781462,10.98110719,11.08194174,10.57853888,10.9678276,10.78170868,10.91588875
TOX4,11.57638926,11.71582666,11.59203724,11.64755311,11.62018955,11.54263729,11.55513697,11.59687673,11.57738701
TP53,10.37276627,10.31786311,10.26944205,10.34324035,10.38092538,10.56942643,10.36176356,10.43547854,10.21279356
TP53BP1,12.41652975,12.57643276,12.19390754,12.35536044,12.35054263,12.371215,12.40917251,12.29856621,12.25458854
TP53BP2,10.83129028,11.06344663,11.04793232,11.18318856,11.03096884,11.0829619,11.16470718,10.94333599,11.57902046
TP53I11,11.0436431,10.8361508,11.17782195,11.24705582,11.20007424,11.03205237,11.01404191,11.25026783,11.02010683
TP53I13,11.00820497,10.688954,11.062561,10.8464025,10.95931974,10.98020953,11.12908452,11.01820669,11.0697151
TP53I3,10.37939482,10.49181145,10.31226905,10.20423128,10.33782934,10.6501389,10.34358771,10.30298949,10.3594651
TP53INP1,11.68679252,11.51134969,11.87479577,11.71017312,11.64117159,11.49475326,11.22045258,11.39895158,12.11208976
TP53INP2,11.80333312,12.03610835,12.26625064,12.23273484,12.25316166,12.15074551,12.70790878,12.1052736,13.18391081
TP53RK,9.057739502,9.19781647,8.775971192,9.03159551,9.065110979,8.981113137,9.360584149,9.173557515,9.181084537
TP53TG1,8.247707704,8.438157553,8.478228939,8.359776917,8.559618108,8.551494711,8.220374663,8.391218935,8.277498426
TP53TG5,7.171860638,6.898593842,6.868041258,6.909375359,7.385059292,6.885362965,7.4576377,6.574862289,7.385737421
TP73,6.288291701,6.419668554,6.373904567,6.384908997,6.619043591,6.703280856,6.827047665,6.418825936,5.88468562
TP73-AS1,11.02293079,10.69538323,10.87817641,11.00520466,11.08469999,11.03916426,11.06710159,11.07086609,10.62439685
TPBG,8.511692071,8.122000433,8.607957098,8.608729173,8.233498895,8.406047419,8.947694247,8.454072154,8.897167865
TPCN1,14.57171651,14.44031147,14.61782391,14.49395233,14.39643941,14.35852818,14.5663777,14.4456073,14.47005354
TPCN2,12.24387353,12.14656675,12.23201535,12.16063844,12.19282475,12.20810742,12.35661019,12.27959973,12.0246161
TPD52,10.93670654,11.08059485,10.96871783,10.89464266,10.93689426,10.60354636,10.83630426,10.8864169,10.91100235
TPD52L1,9.500824211,9.301804442,9.443201401,9.500556906,9.464574836,9.540063254,9.675805208,9.547532383,9.477745702
TPD52L2,11.76854011,11.69528018,11.69586619,11.72105487,11.60157809,11.77381453,11.69405987,11.65792488,11.68918338
TPGS1,8.871165802,8.333556342,9.12644493,9.124360053,8.996771356,9.369837161,9.544288269,9.241758929,9.20901725
TPGS2,10.9430932,11.08554541,10.5768645,10.92526419,10.87315136,11.07086609,11.03205237,10.73209501,10.95035716
TPI1,13.71654975,13.8692799,13.74748425,13.82950736,13.84398655,13.97020446,13.86685117,13.97606174,13.86685117
TPI1P3,8.151530436,8.161090258,7.891967576,8.066679911,8.113977339,7.845894521,8.189037611,8.113360581,8.417904397
TPK1,7.625666287,7.894006599,7.999818806,7.768074152,7.986934311,8.152849153,7.063360046,8.197367734,7.975151018
TPM1,12.72778541,12.14852504,12.52383229,12.3387538,12.37204644,12.72382072,12.61006994,12.65444047,12.77967759
TPM2,11.38416296,10.28562127,10.94839888,10.76377683,10.73717943,11.04564533,10.8252145,11.21190746,11.01099383
TPM3,12.28735813,12.37563328,12.27796347,12.32002562,12.39155347,12.34862507,12.43779887,12.23273484,12.6744441
TPM3P9,8.86302301,9.247707947,9.310175794,9.188606405,8.73146903,8.291652459,8.820282486,8.532550639,8.999283811
TPM4,12.48803927,12.12892649,12.28598167,12.37615501,12.28349346,12.14501129,12.33089031,12.35286848,12.92536167
TPMT,11.77877125,12.08573544,11.90845366,11.78314879,12.01172163,11.87933396,11.568962,11.63598255,11.9325492
TPP1,13.82950736,13.82950736,13.86685117,13.96794811,14.06160767,13.84927131,13.9629618,13.79899559,14.06160767
TPP2,11.55700568,11.62856894,11.46118628,11.52373479,11.47289369,11.47961989,11.2841476,11.23798203,11.46188815
TPPP,11.54148497,10.28031059,11.48203475,11.45510404,11.33719434,11.44640007,11.81170488,11.36143357,11.01333215
TPPP3,9.625665103,9.258115617,9.431310744,9.754186708,9.806723769,9.423825166,9.632953827,9.680320832,9.37290736
TPR,12.83450147,12.72605994,12.50006719,12.58399098,12.57364435,12.63206852,12.24202619,12.40239488,12.70854983
TPRA1,10.38040901,10.4874914,10.51801909,10.55828549,10.51194138,10.52042354,10.76975469,10.60477138,10.39390428
TPRG1L,12.40324316,12.55275007,12.47645249,12.56527513,12.4702642,12.43930924,12.30316614,12.59429515,12.48663315
TPRKB,8.517802099,8.041247394,8.523623555,8.277498426,8.5394408,8.428597464,8.097767609,8.188359759,8.328056573
TPRN,10.8081097,10.95363805,10.80308256,11.05162713,11.01950077,10.91545192,11.66700446,11.2457514,11.11414494
TPSAB1,7.061196484,5.870647591,5.049927593,5.658772774,4.79264792,4.742104185,7.553814167,6.895120524,6.737159978
TPSB2,7.576074313,5.870647591,5.649778126,6.191338926,5.2029652,5.217625397,8.003575172,7.846602908,7.148126564
TPSD1,5.788099188,3.929564839,1.266313173,4.087124805,1.654634553,3.091121373,4.520542054,4.359322763,4.136159755
TPSG1,6.025526637,6.575733644,6.751712942,6.139559404,6.366215029,7.674079072,7.525185582,6.418825936,6.267665482
TPST1,9.993992107,10.25241036,9.601437587,10.23081552,9.943592316,10.05092067,10.0018487,9.851915163,9.988889421
TPST2,11.16698728,11.20536871,11.14803785,11.22858141,11.0297478,11.0290506,11.12785905,11.41937611,11.14749026
TPT1,15.54868947,15.88453105,15.77882835,15.69088072,15.62672651,15.64885183,15.27736572,15.62672651,15.73222605
TPT1-AS1,10.49585286,10.32614032,10.2161815,10.25807877,10.25416357,10.36606173,10.12664135,10.35982545,10.30817486
TPTE2P1,6.367154478,6.633773382,6.934355559,6.7015411,6.366215029,6.264432904,5.719695811,6.418825936,5.638493159
TPTE2P5,8.290238623,8.438157553,7.979865892,7.928318873,8.348958495,8.025703899,7.845107695,7.970771362,8.080559437
TPTEP1,8.749496818,9.24491335,8.812218104,9.163351192,8.871165802,9.522396387,8.684220129,8.686772611,8.882300272
TPX2,5.655211268,6.109297889,5.378453205,5.728357638,6.389662368,5.45688316,6.553187758,7.0474519,5.357468636
TRA2A,11.1593604,11.06488929,10.99110145,10.98033848,10.88693271,11.1397327,10.81340997,10.73617318,11.21612263
TRA2B,11.46443309,11.32465752,11.37452143,11.21597043,11.32624777,11.36532018,11.25336189,11.16972628,11.75108446
TRABD,10.8081097,10.47246378,10.51211023,10.74650042,10.63259204,10.70603747,10.93639349,10.78450392,10.53929958
TRABD2A,6.263586612,5.765355074,6.459958237,6.332226594,6.366215029,6.064624156,7.033740597,6.782091284,6.670577184
TRABD2B,12.48465227,12.6307788,12.92150498,12.5467499,12.67119543,12.28713347,13.12568791,12.63721492,12.39183317
TRADD,10.03289263,10.07703378,10.09895602,10.13214238,10.14644675,10.20703284,10.38909276,10.16946433,10.14548504
TRAF1,10.10229028,10.22189948,10.43584956,11.57139729,10.6137344,11.0088061,10.59630286,10.01094334,11.52254515
TRAF2,9.602136854,9.247707947,9.204799471,9.384361362,9.514254633,9.66695693,9.649736376,9.637137013,9.263372643
TRAF3,10.93865541,11.11247181,11.04623001,11.05664657,11.05371474,11.11978337,11.32946411,11.07667764,11.11011583
TRAF3IP1,10.43988607,10.34747504,10.36941492,10.40242336,10.4122761,10.30883397,10.3129926,10.38040901,10.35665125
TRAF3IP2,10.02505903,10.12925833,9.926730577,10.10287817,10.17296728,10.19097707,10.19290069,10.16500591,9.83704909
TRAF3IP2-AS1,9.076846412,8.848724054,9.038792328,9.106866423,8.815339449,9.097709178,9.064368905,9.062712788,8.84228128
TRAF3IP3,8.151530436,8.017397666,8.279713247,7.570468979,8.316504619,7.600535892,7.723697978,8.729986207,7.728561406
TRAF4,11.08047379,11.44259399,11.19271426,11.17813423,11.23499314,11.39847447,11.6245209,11.2937262,11.77302805
TRAF5,9.722934937,9.37013437,9.405445534,9.488090818,9.202417104,9.463646921,9.366772135,9.576600806,9.395428064
TRAF6,10.94490891,11.19629676,11.03156235,10.94704737,10.96563633,10.96662419,11.16303086,10.95281958,10.99337968
TRAF7,11.48948174,11.34938375,11.37422126,11.55818044,11.52893828,11.57305611,11.75025368,11.65988435,11.46815228
TRAFD1,10.45455882,10.48416946,10.34105934,10.49524002,10.42024209,10.35900466,10.56036682,10.43818621,10.129098
TRAIP,6.53062033,6.419668554,6.295194217,6.139559404,6.207337129,6.416178925,5.92297953,6.037648533,5.979959092
TRAK1,12.6737501,12.68205976,12.65565443,12.72103346,12.60129744,12.58066441,12.60220309,12.51417175,12.53968575
TRAK2,12.43177337,12.42787136,12.403022,12.30966617,12.34581554,12.24819041,12.38692221,12.30966617,12.25939539
TRAM1,11.84649076,11.68397159,11.60574402,11.63274072,11.68196296,11.59761236,11.90787754,11.7022433,11.86807206
TRAM1L1,7.185369534,7.450052412,7.107756687,7.297307195,7.268596954,7.626515946,6.756957402,6.635546113,6.953395967
TRAM2,11.5348471,11.3850269,11.52154706,11.40159308,11.37951939,11.26151462,11.66336954,11.62259871,11.52254515
TRAM2-AS1,8.703023056,8.994611045,8.90884453,8.776563813,9.12644493,8.951379001,8.775343041,8.73778906,8.963090157
TRANK1,11.00023869,10.32336663,11.03286404,10.77821899,10.22538636,10.40099069,10.97476606,10.43547854,10.80108401
TRAP1,12.56270062,12.63240862,12.47645249,12.58901522,12.54506232,12.86387971,12.40821851,12.73254387,12.20927239
TRAPPC1,10.4973363,10.53929958,10.56019091,10.52762715,10.67479868,10.71850658,10.55441656,10.70320926,10.53114682
TRAPPC10,12.48970598,12.56320763,12.49825305,12.50611493,12.54836677,12.43598691,12.55417562,12.54966361,12.45474096
TRAPPC11,11.39620075,11.56520769,11.31797261,11.30190243,11.27647755,11.25746,11.2472295,11.21112185,11.04718289
TRAPPC12,11.71783402,11.44068755,11.56290618,11.64638601,11.72435662,11.71179912,11.75777812,11.82454546,11.41787338
TRAPPC13,9.934980891,9.708716461,9.809672308,9.682927261,9.868332821,9.7140928,9.578299557,9.79067603,9.909450418
TRAPPC2,9.707444295,9.61265876,10.03454485,9.395215078,10.18823923,9.624709897,9.38481129,9.536520657,9.591895981
TRAPPC2B,5.969386469,6.660875693,6.669473698,6.083998539,6.619043591,6.50110454,5.886401306,5.9731009,6.338516403
TRAPPC2L,10.10229028,10.31047402,10.24553341,9.926855415,10.16426274,10.02239828,10.06192933,10.19366701,10.02959614
TRAPPC3,10.74230562,10.95775419,10.86671469,10.79921309,10.94704737,10.92615295,10.80269652,10.88509257,10.91307685
TRAPPC4,10.15096076,10.3214119,10.14684467,9.97599279,10.02353659,9.988889421,10.03414483,9.97599279,10.01870713
TRAPPC5,9.539422924,9.42432604,9.945778595,9.721165183,9.862545725,9.682298895,9.988492864,10.02276695,9.728328921
TRAPPC6A,10.17374965,10.12715583,10.15185852,10.17314381,10.30929073,10.24868312,9.940052398,10.26301064,9.92092021
TRAPPC6B,10.28370074,10.20643709,10.27771073,10.1531907,10.275886,10.13859581,10.11275875,10.1302215,10.32869567
TRAPPC8,11.77726818,11.81457234,11.75471783,11.59795577,11.69657672,11.64230931,11.70512101,11.64979806,11.72598026
TRAPPC9,12.09343826,12.18834684,12.15781124,12.22164622,12.20279211,12.20648727,12.21459032,12.18448526,12.0336095
TRAT1,2.451590823,2.447212526,4.82334823,3.904004964,0.436158066,3.425129685,4.314948145,3.376495105,3.79572521
TRDMT1,9.668174187,9.285649206,9.398241636,9.314165171,9.620462742,9.561962407,9.084149694,9.555799237,9.356070342
TRDN,3.696397876,4.511066048,4.364101492,4.672542342,4.160128555,3.091121373,2.376768533,3.864357507,4.964653917
TREH,11.0697151,11.15954623,10.56019091,10.73675461,11.42371317,12.08970175,10.76614307,11.8959424,11.45063253
TREM1,5.538688203,5.904386329,5.6928734,6.436501688,5.917168413,5.569897532,6.368280405,5.934944458,7.518048752
TREM2,5.490838745,5.245285213,4.904415591,5.495287309,5.2029652,5.08884217,6.641273801,5.036668488,5.049927593
TREML1,3.491091337,4.804177949,4.63467479,3.672920967,4.316935937,3.674483507,4.416166294,4.763946886,5.049927593
TREML2,3.969236233,0.419360613,3.799929183,4.204476462,2.708146745,3.091121373,3.767382294,2.654638801,4.755505551
TRERF1,10.52541677,9.993230849,10.89306191,10.21326452,10.73022273,10.00081995,10.28221929,10.65205455,10.15788207
TREX1,9.262936562,9.101581811,9.161433438,9.266009802,9.456282907,9.407207383,9.591593447,9.154646216,9.140567533
TREX2,6.934019228,5.576220901,5.441351628,6.410041139,5.876104227,6.79496561,6.863158643,6.574862289,6.226890657
TRG-AS1,4.797846437,5.406459471,5.840430671,5.728357638,5.917168413,5.159483262,5.117636063,4.359322763,5.751739612
TRHDE,10.53702281,10.93612279,11.00352239,10.47303362,10.84575193,10.34470092,10.11827234,10.26901494,10.49281593
TRHDE-AS1,10.21263385,10.55441656,10.19941578,10.17643878,10.48150537,10.64532094,9.431563002,10.26301064,9.783992564
TRIAP1,8.1798588,8.354389272,7.971466771,8.08200824,8.10413213,8.062449879,8.292032752,8.086908492,8.197428792
TRIB1,11.20445584,11.00665941,11.8029546,11.66375896,12.22051094,11.20337077,12.14774082,11.58516204,13.41746951
TRIB2,11.90383178,11.37171205,11.69926647,11.64213972,11.3895632,11.46981844,11.65988435,11.4304075,11.52254515
TRIB3,6.686759065,6.529064972,6.730335985,6.619043591,6.987982729,6.844261997,8.003575172,7.687826534,7.487928815
TRIL,10.28235381,9.739832592,10.81125934,10.09862151,10.61598822,10.33196527,10.44842559,11.32016542,9.941942645
TRIM11,9.808240121,9.675805208,9.856547325,9.913391935,9.854313627,9.815333381,10.22075102,9.904998004,10.12138074
TRIM13,10.89656752,10.98275895,10.85052653,10.36533428,10.68863396,10.43988607,11.08084393,10.59828965,10.79767157
TRIM14,11.6273909,11.40921147,11.50054123,11.56195826,11.65749851,11.5809871,11.88843145,11.73235687,11.55575958
TRIM16,9.017637286,9.348233707,9.144154005,9.129716744,9.268027255,9.316020331,9.002498216,9.32765045,8.999283811
TRIM16L,7.761470885,8.58195025,8.366680971,8.184697642,8.468710306,8.889554899,7.827291385,8.872123937,8.149603097
TRIM17,8.517802099,8.333556342,8.068332976,8.440741239,8.440330219,8.47954526,8.767943096,8.345263472,7.774247238
TRIM2,12.57733977,12.62154863,12.35079105,12.32978787,12.40597902,12.71425165,12.40477314,12.52580909,12.2737752
TRIM21,9.309460097,9.229729837,9.168749786,9.280343469,9.300735118,9.360174767,9.463063534,9.19072895,9.17660699
TRIM22,10.71523029,10.19017944,10.24059674,10.5325137,10.32441711,10.36606173,10.53034424,10.21444353,10.55134159
TRIM23,9.946044693,10.07703378,9.968910888,9.754186708,9.929692826,9.727401267,9.701460219,9.768126738,9.833274382
TRIM24,10.36485748,10.50863362,10.43854725,10.42024209,10.45759177,10.46826549,10.4532281,10.3416759,10.5585891
TRIM25,11.61440427,11.59043237,11.30017573,11.46763643,11.53322246,11.53822417,11.58209179,11.49638505,11.19253403
TRIM28,12.64992782,12.69978668,12.68727256,12.69089441,12.68078034,12.64493918,12.81001655,12.75080971,12.74496441
TRIM29,4.658244313,5.358534795,6.730335985,5.962022184,7.082916514,5.840198124,6.368280405,6.137238758,6.368947744
TRIM3,9.804222767,9.536881633,9.711648965,9.889640197,9.894076861,9.842357693,10.04840293,9.896099576,10.10423752
TRIM32,9.824031298,10.22621156,10.12276067,10.1307246,10.18508957,10.07102896,10.12253271,10.19366701,10.00018927
TRIM33,11.93833589,11.96111159,11.94894169,11.99192885,11.8151052,11.8471781,11.73033563,11.9119231,11.93396686
TRIM35,10.54146928,10.57026156,10.42465467,10.4532281,10.57320794,10.59798933,10.73035434,10.77589158,10.4065257
TRIM37,10.4146769,10.38963791,10.17799018,10.29605613,10.42450443,10.34212509,10.42200623,10.43671029,10.44003872
TRIM38,11.98845404,12.25110481,11.7696241,12.23880939,12.22137693,12.33062045,12.18757754,11.9262525,12.45025887
TRIM4,10.92740834,11.03079205,11.05454993,10.97896218,11.02175875,11.09520917,10.90721393,10.91795536,10.79280514
TRIM41,11.81403751,11.52227549,11.69488745,11.66309997,11.75061487,11.73928535,11.72611258,11.77370416,11.44068755
TRIM44,13.1297439,13.1215997,13.03632061,13.11544767,13.16644765,13.12568791,13.15791385,13.1483765,13.03226425
TRIM45,8.563198625,8.442302145,8.078754307,8.440741239,8.58053595,8.829721206,8.458438237,8.366872174,7.714702175
